SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,Score
CE.DMX44858,CE.DMX44858,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX55733,CE.DMX55733,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,DA.WM.FEB.TEASING.BANNER1,Yes,100
CE.DMX59775,CE.DMX59775,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.PS.RS.RAC.MAR.PK.VIDEO2.2021,Yes,100
CE.DMX61026,CE.DMX61026,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX67348,CE.DMX67348,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX67926,CE.DMX67926,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX86618,CE.DMX86618,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX91563,CE.DMX91563,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX105948,CE.DMX105948,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,DA.WM.DRUM.AUG.PK.VIDEOGIATDUONG1,Yes,100
CE.DMX114379,CE.DMX114379,ĐMM_DNA_HVA - Tuý Loan,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX115170,CE.DMX115170,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,,,0
CE.DMX37934,CE.DMX37934,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,,,0
CE.DMX61032,CE.DMX61032,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX61167,CE.DMX61167,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX63236,CE.DMX63236,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,40
CE.DMX90089,CE.DMX90089,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.REF.MAR.PK.PK.2021 ,Yes,100
CE.DMX98474,CE.DMX98474,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,,,0
CE.DMX108430,CE.DMX108430,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX115167,CE.DMX115167,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX115171,CE.DMX115171,ĐMM_DNA_LCH - 116 Tôn Đức Thắng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX4204,CE.DMX4204,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX15153,CE.DMX15153,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX24353,CE.DMX24353,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX48350,CE.DMX48350,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX48352,CE.DMX48352,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,,,0
CE.DMX56669,CE.DMX56669,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,DA.REF.OCT.PK.TEST,Yes,100
CE.DMX59770,CE.DMX59770,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,80
CE.DMX61149,CE.DMX61149,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX102453,CE.DMX102453,ĐMM_DNA_LCH - Hòa Khánh Bắc,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX15844,CE.DMX15844,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,DA.WM.FEB.TEASING.GAME3,Yes,80
CE.DMX41550,CE.DMX41550,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,,,0
CE.DMX56054,CE.DMX56054,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,,,0
CE.DMX65255,CE.DMX65255,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,,,0
CE.DMX67371,CE.DMX67371,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,,,0
CE.DMX83091,CE.DMX83091,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,,,0
CE.DMX113129,CE.DMX113129,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,,,0
CE.DMX117252,CE.DMX117252,ĐMM_DNA_NHS - 312 Trần Đại Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX14333,CE.DMX14333,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX31849,CE.DMX31849,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX36324,CE.DMX36324,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX40735,CE.DMX40735,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX54161,CE.DMX54161,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX61027,CE.DMX61027,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX86642,CE.DMX86642,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX93665,CE.DMX93665,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX110490,CE.DMX110490,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX113109,CE.DMX113109,ĐMM_DNA_NHS - 7 Lê Văn Hiến,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX41232,CE.DMX41232,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.PS.RS.RAC.MAR.PK.VIDEO1.2021,Yes,100
CE.DMX52118,CE.DMX52118,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,DA.REF.OCT.PK.KTSP,Yes,100
CE.DMX54435,CE.DMX54435,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,DA.WM.FEB.TEASING.GAME1,Yes,100
CE.DMX55725,CE.DMX55725,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX58238,CE.DMX58238,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX61150,CE.DMX61150,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX85461,CE.DMX85461,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.PS.RS.RAC.MAR.PK.VIDEO1.2021,Yes,100
CE.DMX85464,CE.DMX85464,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,DA.WM.FEB.TEASING.BANNER2,Yes,100
CE.DMX85465,CE.DMX85465,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX86620,CE.DMX86620,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,DA.WM.DRUM.SEP.PK.THAMKHAO,Yes,100
CE.DMX108423,CE.DMX108423,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,DA.WM.FEB.TEASING.BANNER2,Yes,100
CE.DMX110491,CE.DMX110491,ĐMM_DNA_TKH - 279A Trường Chinh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX114374,CE.DMX114374,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,,,0
CE.DMX43117,CE.DMX43117,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,DA.REF.OCT.PK.KTSP.NEW,Yes,100
CE.DMX43638,CE.DMX43638,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX48344,CE.DMX48344,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX52116,CE.DMX52116,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,0
CE.DMX110495,CE.DMX110495,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,DA.RAC.MAY.PK.SNAP1,Yes,100
CE.DMX113127,CE.DMX113127,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,70
CE.DMX114371,CE.DMX114371,ĐMM_DNA_TKH - Nguyễn Tất Thành,Miền Trung,FSM.PS.RS.RAC.MAR.PK.VIDEO1.2021,Yes,100
CE.DMX42206,CE.DMX42206,ĐMM_QNA_BTM - Trà My,Miền Trung,,,0
CE.DMX65758,CE.DMX65758,ĐMM_QNA_BTM - Trà My,Miền Trung,,,0
CE.DMX89278,CE.DMX89278,ĐMM_QNA_BTM - Trà My,Miền Trung,,,0
CE.DMX89280,CE.DMX89280,ĐMM_QNA_BTM - Trà My,Miền Trung,,,0
CE.DMX134584,CE.DMX134584,ĐMM_QNA_BTM - Trà My,Miền Trung,,,0
CE.DMX9649,CE.DMX9649,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,,,0
CE.DMX12767,CE.DMX12767,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,,,0
CE.DMX25339,CE.DMX25339,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX31860,CE.DMX31860,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,DA.REF.WM.RAC.PK.TEST,Yes,100
CE.DMX32457,CE.DMX32457,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX56055,CE.DMX56055,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX56056,CE.DMX56056,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,DA.WM.DRUM.OCT.PK.KTSP,Yes,90
CE.DMX59082,CE.DMX59082,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX65768,CE.DMX65768,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX79779,CE.DMX79779,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,DA.WM.FEB.TEASING.GAME2,Yes,100
CE.DMX80972,CE.DMX80972,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX85470,CE.DMX85470,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,ON21011,Yes,100
CE.DMX88688,CE.DMX88688,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX102237,CE.DMX102237,ĐMM_QNA_DBA - Điện Ngọc,Miền Trung,,,0
CE.DMX19688,CE.DMX19688,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX29015,CE.DMX29015,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX47586,CE.DMX47586,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX49974,CE.DMX49974,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX52677,CE.DMX52677,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX55602,CE.DMX55602,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,,,0
CE.DMX55603,CE.DMX55603,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX58213,CE.DMX58213,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,DA.WM.AUG.TEST.TESTAUG,Yes,100
CE.DMX58528,CE.DMX58528,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX101285,CE.DMX101285,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,DA.WM.JUN.TEST.TEST.ONSITE,Yes,80
CE.DMX106191,CE.DMX106191,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,DA.RAC.MAR.PK.TALK,Yes,100
CE.DMX117227,CE.DMX117227,ĐMM_QNA_DBA - Điện Thắng Bắc,Miền Trung,,,0
CE.DMX12737,CE.DMX12737,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX12745,CE.DMX12745,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,ON21016,Yes,0
CE.DMX30783,CE.DMX30783,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX32446,CE.DMX32446,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX38564,CE.DMX38564,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX38565,CE.DMX38565,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX43402,CE.DMX43402,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX46344,CE.DMX46344,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX46345,CE.DMX46345,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX47139,CE.DMX47139,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX60284,CE.DMX60284,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX104823,CE.DMX104823,ĐMM_QNA_DBA - Vĩnh Điện,Miền Trung,,,0
CE.DMX5064,CE.DMX5064,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX12727,CE.DMX12727,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,90
CE.DMX31854,CE.DMX31854,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,DA.RAC.MAY.PK.SNAP2,Yes,100
CE.DMX32447,CE.DMX32447,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX46353,CE.DMX46353,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX46356,CE.DMX46356,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX46358,CE.DMX46358,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX47136,CE.DMX47136,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX59762,CE.DMX59762,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX60473,CE.DMX60473,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,,,0
CE.DMX62689,CE.DMX62689,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX85467,CE.DMX85467,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,,,0
CE.DMX90075,CE.DMX90075,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX104812,CE.DMX104812,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX104825,CE.DMX104825,ĐMM_QNA_DLO - Ái Nghĩa,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX9652,CE.DMX9652,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,0
CE.DMX41533,CE.DMX41533,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,,,0
CE.DMX59764,CE.DMX59764,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,,,0
CE.DMX62823,CE.DMX62823,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,FSM.REF.MAR.PK.PK.2021 ,Yes,80
CE.DMX62825,CE.DMX62825,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,,,0
CE.DMX62826,CE.DMX62826,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,,,0
CE.DMX101289,CE.DMX101289,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,,,0
CE.DMX102238,CE.DMX102238,ĐMM_QNA_DLO - Đại Hiệp,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX27194,CE.DMX27194,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX46355,CE.DMX46355,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX47082,CE.DMX47082,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX47326,CE.DMX47326,ĐMM_QNA_DLO - Đại Minh,Miền Trung,DA.WM.DRUM.AUG.PK.VIDEOGIATDUONG4,Yes,100
CE.DMX56679,CE.DMX56679,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX59756,CE.DMX59756,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX62821,CE.DMX62821,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX62824,CE.DMX62824,ĐMM_QNA_DLO - Đại Minh,Miền Trung,ON21011,Yes,100
CE.DMX85469,CE.DMX85469,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX101287,CE.DMX101287,ĐMM_QNA_DLO - Đại Minh,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX4685,CE.DMX4685,ĐMM_QNA_DXU - Duy Trung,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX10874,CE.DMX10874,ĐMM_QNA_DXU - Duy Trung,Miền Trung,,,0
CE.DMX62820,CE.DMX62820,ĐMM_QNA_DXU - Duy Trung,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX63241,CE.DMX63241,ĐMM_QNA_DXU - Duy Trung,Miền Trung,,,0
CE.DMX85473,CE.DMX85473,ĐMM_QNA_DXU - Duy Trung,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX91122,CE.DMX91122,ĐMM_QNA_DXU - Duy Trung,Miền Trung,FSM.WM.DRUM.MAR.PK.PK.2021,Yes,100
CE.DMX95670,CE.DMX95670,ĐMM_QNA_DXU - Duy Trung,Miền Trung,FSM.REF.MAR.PK.PK.2021 ,Yes,100
CE.DMX113696,CE.DMX113696,ĐMM_QNA_DXU - Duy Trung,Miền Trung,,,0
CE.DMX131279,CE.DMX131279,ĐMM_QNA_DXU - Duy Trung,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX25346,CE.DMX25346,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX29657,CE.DMX29657,ĐMM_QNA_DXU - Nam Phước,Miền Trung,DA.WM.FEB.TEASING.GAME5,Yes,100
CE.DMX35107,CE.DMX35107,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX42223,CE.DMX42223,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX42224,CE.DMX42224,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX52112,CE.DMX52112,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX53623,CE.DMX53623,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX55608,CE.DMX55608,ĐMM_QNA_DXU - Nam Phước,Miền Trung,,,0
CE.DMX91123,CE.DMX91123,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX97568,CE.DMX97568,ĐMM_QNA_DXU - Nam Phước,Miền Trung,,,0
CE.DMX102463,CE.DMX102463,ĐMM_QNA_DXU - Nam Phước,Miền Trung,,,0
CE.DMX104809,CE.DMX104809,ĐMM_QNA_DXU - Nam Phước,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX27197,CE.DMX27197,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,,,0
CE.DMX32687,CE.DMX32687,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX37424,CE.DMX37424,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,,,0
CE.DMX44001,CE.DMX44001,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,DA.WM.MAR.PK.SNAP,Yes,100
CE.DMX44008,CE.DMX44008,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX44009,CE.DMX44009,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX60077,CE.DMX60077,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX63234,CE.DMX63234,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX63240,CE.DMX63240,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX101292,CE.DMX101292,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.PK.PK.2021,Yes,100
CE.DMX106188,CE.DMX106188,ĐMM_QNA_HAN - 371 Cửa Đại,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,90
CE.DMX18843,CE.DMX18843,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,,,0
CE.DMX38566,CE.DMX38566,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,FSM.PS.RS.RAC.MAR.PK.VIDEO5.2021,Yes,65
CE.DMX40817,CE.DMX40817,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,,,0
CE.DMX51560,CE.DMX51560,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,,,0
CE.DMX79785,CE.DMX79785,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,,,0
CE.DMX104818,CE.DMX104818,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,,,0
CE.DMX104821,CE.DMX104821,ĐMM_QNA_HAN - Tân An (Hội An),Miền Trung,,,0
CE.DMX27921,CE.DMX27921,ĐMM_QNA_HDU - Tân An (Hiệp Đức),Miền Trung,,,0
CE.DMX60450,CE.DMX60450,ĐMM_QNA_HDU - Tân An (Hiệp Đức),Miền Trung,,,0
CE.DMX79963,CE.DMX79963,ĐMM_QNA_HDU - Tân An (Hiệp Đức),Miền Trung,,,0
CE.DMX86610,CE.DMX86610,ĐMM_QNA_HDU - Tân An (Hiệp Đức),Miền Trung,,,0
CE.DMX87452,CE.DMX87452,ĐMM_QNA_HDU - Tân An (Hiệp Đức),Miền Trung,,,0
CE.DMX110493,CE.DMX110493,ĐMM_QNA_HDU - Tân An (Hiệp Đức),Miền Trung,,,0
CE.DMX59633,CE.DMX59633,ĐMM_QNA_NGI - Thạnh Mỹ,Miền Trung,,,0
CE.DMX23894,CE.DMX23894,ĐMM_QNA_NTH - 260 Phạm Văn Đồng,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX31596,CE.DMX31596,ĐMM_QNA_NTH - 260 Phạm Văn Đồng,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX36318,CE.DMX36318,ĐMM_QNA_NTH - 260 Phạm Văn Đồng,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX43406,CE.DMX43406,ĐMM_QNA_NTH - 260 Phạm Văn Đồng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
CE.DMX44829,CE.DMX44829,ĐMM_QNA_NTH - 260 Phạm Văn Đồng,Miền Trung,FSM.WM.REF.MAR.TEST.TEST.2021,Yes,100
CE.DMX44833,CE.DMX44833,ĐMM_QNA_NTH - 260 Phạm Văn Đồng,Miền Trung,FSM.RAC.MAR.TEST.TEST.2021,Yes,100
